date,datetime,cash_type,card,money,coffee_name
2024/8/14,2024/8/14 19:34,card,ANON-0000-0000-0012,32.82,Latte
2024/8/14,2024/8/14 19:35,card,ANON-0000-0000-0012,23.02,Cortado
2024/8/14,2024/8/14 21:41,card,ANON-0000-0000-0507,32.82,Latte
2024/8/15,2024/8/15 9:36,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/15,2024/8/15 9:37,card,ANON-0000-0000-0508,32.82,Cappuccino
2024/8/15,2024/8/15 9:38,card,ANON-0000-0000-0509,32.82,Hot Chocolate
2024/8/15,2024/8/15 9:38,card,ANON-0000-0000-0509,32.82,Latte
2024/8/15,2024/8/15 12:38,card,ANON-0000-0000-0232,32.82,Latte
2024/8/15,2024/8/15 13:48,card,ANON-0000-0000-0510,32.82,Latte
2024/8/15,2024/8/15 14:17,card,ANON-0000-0000-0012,23.02,Americano
2024/8/15,2024/8/15 14:18,card,ANON-0000-0000-0012,18.12,Espresso
2024/8/15,2024/8/15 17:53,card,ANON-0000-0000-0511,27.92,Americano with Milk
2024/8/15,2024/8/15 19:10,card,ANON-0000-0000-0512,32.82,Hot Chocolate
2024/8/15,2024/8/15 19:11,card,ANON-0000-0000-0512,27.92,Americano with Milk
2024/8/15,2024/8/15 19:41,card,ANON-0000-0000-0513,27.92,Americano with Milk
2024/8/15,2024/8/15 19:42,card,ANON-0000-0000-0513,23.02,Americano
2024/8/15,2024/8/15 20:40,card,ANON-0000-0000-0514,32.82,Cappuccino
2024/8/15,2024/8/15 21:35,card,ANON-0000-0000-0040,18.12,Espresso
2024/8/15,2024/8/15 21:36,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/8/16,2024/8/16 12:29,card,ANON-0000-0000-0513,32.82,Latte
2024/8/16,2024/8/16 12:54,card,ANON-0000-0000-0515,23.02,Americano
2024/8/16,2024/8/16 13:36,card,ANON-0000-0000-0429,27.92,Americano with Milk
2024/8/16,2024/8/16 15:18,card,ANON-0000-0000-0012,18.12,Espresso
2024/8/16,2024/8/16 15:19,card,ANON-0000-0000-0012,18.12,Espresso
2024/8/17,2024/8/17 9:16,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/8/17,2024/8/17 9:18,card,ANON-0000-0000-0516,32.82,Cappuccino
2024/8/17,2024/8/17 10:53,card,ANON-0000-0000-0517,27.92,Americano with Milk
2024/8/17,2024/8/17 11:58,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/17,2024/8/17 11:59,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/17,2024/8/17 13:18,card,ANON-0000-0000-0518,27.92,Americano with Milk
2024/8/17,2024/8/17 16:31,card,ANON-0000-0000-0277,23.02,Cortado
2024/8/17,2024/8/17 16:33,card,ANON-0000-0000-0192,32.82,Latte
2024/8/17,2024/8/17 18:48,card,ANON-0000-0000-0456,32.82,Cappuccino
2024/8/17,2024/8/17 21:18,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/8/17,2024/8/17 22:42,card,ANON-0000-0000-0519,32.82,Latte
2024/8/18,2024/8/18 8:09,card,ANON-0000-0000-0520,32.82,Cappuccino
2024/8/18,2024/8/18 8:32,card,ANON-0000-0000-0521,32.82,Cappuccino
2024/8/18,2024/8/18 8:41,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/18,2024/8/18 8:56,card,ANON-0000-0000-0522,27.92,Americano with Milk
2024/8/18,2024/8/18 12:31,card,ANON-0000-0000-0463,32.82,Cappuccino
2024/8/18,2024/8/18 14:30,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/8/18,2024/8/18 18:24,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024/8/18,2024/8/18 18:26,card,ANON-0000-0000-0523,27.92,Americano with Milk
2024/8/18,2024/8/18 18:27,card,ANON-0000-0000-0523,23.02,Americano
2024/8/18,2024/8/18 18:28,card,ANON-0000-0000-0523,23.02,Americano
2024/8/19,2024/8/19 15:09,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024/8/19,2024/8/19 15:10,card,ANON-0000-0000-0524,27.92,Americano with Milk
2024/8/19,2024/8/19 21:21,card,ANON-0000-0000-0507,32.82,Latte
2024/8/19,2024/8/19 21:31,card,ANON-0000-0000-0491,32.82,Cocoa
2024/8/20,2024/8/20 8:27,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/20,2024/8/20 8:29,card,ANON-0000-0000-0525,32.82,Latte
2024/8/20,2024/8/20 8:49,card,ANON-0000-0000-0526,18.12,Espresso
2024/8/20,2024/8/20 8:50,card,ANON-0000-0000-0526,23.02,Cortado
2024/8/20,2024/8/20 9:14,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/8/20,2024/8/20 11:09,card,ANON-0000-0000-0527,23.02,Americano
2024/8/20,2024/8/20 11:11,card,ANON-0000-0000-0528,23.02,Americano
2024/8/20,2024/8/20 11:12,card,ANON-0000-0000-0529,23.02,Americano
2024/8/20,2024/8/20 11:42,card,ANON-0000-0000-0141,32.82,Latte
2024/8/20,2024/8/20 20:42,card,ANON-0000-0000-0530,32.82,Latte
2024/8/20,2024/8/20 20:44,card,ANON-0000-0000-0531,32.82,Latte
2024/8/20,2024/8/20 20:45,card,ANON-0000-0000-0531,32.82,Latte
2024/8/20,2024/8/20 20:46,card,ANON-0000-0000-0532,32.82,Latte
2024/8/21,2024/8/21 7:59,card,ANON-0000-0000-0533,27.92,Americano with Milk
2024/8/21,2024/8/21 8:40,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/21,2024/8/21 10:13,card,ANON-0000-0000-0375,23.02,Americano
2024/8/21,2024/8/21 10:38,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024/8/21,2024/8/21 11:51,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/21,2024/8/21 13:17,card,ANON-0000-0000-0534,32.82,Latte
2024/8/21,2024/8/21 19:42,card,ANON-0000-0000-0507,32.82,Latte
2024/8/22,2024/8/22 9:22,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/22,2024/8/22 10:09,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024/8/22,2024/8/22 10:47,card,ANON-0000-0000-0535,27.92,Americano with Milk
2024/8/22,2024/8/22 14:16,card,ANON-0000-0000-0510,32.82,Latte
2024/8/22,2024/8/22 14:26,card,ANON-0000-0000-0536,32.82,Latte
2024/8/22,2024/8/22 15:07,card,ANON-0000-0000-0537,32.82,Cappuccino
2024/8/22,2024/8/22 15:27,card,ANON-0000-0000-0538,23.02,Americano
2024/8/23,2024/8/23 7:43,card,ANON-0000-0000-0475,32.82,Latte
2024/8/23,2024/8/23 8:21,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/23,2024/8/23 8:22,card,ANON-0000-0000-0425,32.82,Latte
2024/8/23,2024/8/23 8:33,card,ANON-0000-0000-0225,23.02,Americano
2024/8/23,2024/8/23 8:34,card,ANON-0000-0000-0225,23.02,Americano
2024/8/23,2024/8/23 9:14,card,ANON-0000-0000-0419,27.92,Americano with Milk
2024/8/23,2024/8/23 10:10,card,ANON-0000-0000-0539,32.82,Cocoa
2024/8/23,2024/8/23 10:11,card,ANON-0000-0000-0539,23.02,Americano
2024/8/23,2024/8/23 10:39,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/23,2024/8/23 11:12,card,ANON-0000-0000-0540,32.82,Hot Chocolate
2024/8/23,2024/8/23 13:24,card,ANON-0000-0000-0541,23.02,Americano
2024/8/23,2024/8/23 15:28,card,ANON-0000-0000-0542,23.02,Americano
2024/8/23,2024/8/23 19:48,card,ANON-0000-0000-0507,32.82,Latte
2024/8/24,2024/8/24 8:13,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/24,2024/8/24 8:14,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/24,2024/8/24 8:44,card,ANON-0000-0000-0543,23.02,Cortado
2024/8/24,2024/8/24 10:18,card,ANON-0000-0000-0544,18.12,Espresso
2024/8/24,2024/8/24 10:18,card,ANON-0000-0000-0544,18.12,Espresso
2024/8/24,2024/8/24 10:19,card,ANON-0000-0000-0544,23.02,Americano
2024/8/25,2024/8/25 8:14,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/25,2024/8/25 8:26,card,ANON-0000-0000-0408,23.02,Americano
2024/8/25,2024/8/25 8:27,card,ANON-0000-0000-0408,23.02,Americano
2024/8/25,2024/8/25 9:24,card,ANON-0000-0000-0545,32.82,Cappuccino
2024/8/25,2024/8/25 12:41,card,ANON-0000-0000-0546,32.82,Cappuccino
2024/8/25,2024/8/25 14:53,card,ANON-0000-0000-0077,32.82,Latte
2024/8/26,2024/8/26 8:11,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/26,2024/8/26 8:16,card,ANON-0000-0000-0408,23.02,Americano
2024/8/26,2024/8/26 8:17,card,ANON-0000-0000-0408,23.02,Americano
2024/8/26,2024/8/26 9:21,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/8/26,2024/8/26 10:37,card,ANON-0000-0000-0547,32.82,Latte
2024/8/26,2024/8/26 10:38,card,ANON-0000-0000-0548,32.82,Cappuccino
2024/8/26,2024/8/26 12:45,card,ANON-0000-0000-0003,23.02,Americano
2024/8/26,2024/8/26 12:46,card,ANON-0000-0000-0003,23.02,Americano
2024/8/26,2024/8/26 18:53,card,ANON-0000-0000-0549,27.92,Americano with Milk
2024/8/26,2024/8/26 18:54,card,ANON-0000-0000-0549,32.82,Latte
2024/8/26,2024/8/26 22:55,card,ANON-0000-0000-0550,27.92,Americano with Milk
2024/8/27,2024/8/27 10:04,card,ANON-0000-0000-0375,32.82,Latte
2024/8/28,2024/8/28 12:08,card,ANON-0000-0000-0551,27.92,Americano with Milk
2024/8/28,2024/8/28 12:10,card,ANON-0000-0000-0551,32.82,Cappuccino
2024/8/28,2024/8/28 12:35,card,ANON-0000-0000-0375,23.02,Americano
2024/8/28,2024/8/28 13:48,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024/8/29,2024/8/29 7:29,card,ANON-0000-0000-0553,23.02,Americano
2024/8/30,2024/8/30 17:13,card,ANON-0000-0000-0554,32.82,Latte
2024/8/30,2024/8/30 17:14,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024/8/30,2024/8/30 17:15,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024/8/31,2024/8/31 9:08,card,ANON-0000-0000-0371,23.02,Cortado
2024/8/31,2024/8/31 10:02,card,ANON-0000-0000-0555,27.92,Americano with Milk
2024/8/31,2024/8/31 10:22,card,ANON-0000-0000-0556,18.12,Espresso
2024/8/31,2024/8/31 11:29,card,ANON-0000-0000-0557,27.92,Americano with Milk
2024/8/31,2024/8/31 11:33,card,ANON-0000-0000-0141,23.02,Cortado
2024/8/31,2024/8/31 11:34,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/1,2024/9/1 9:34,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/1,2024/9/1 12:11,card,ANON-0000-0000-0558,32.82,Cappuccino
2024/9/1,2024/9/1 12:30,card,ANON-0000-0000-0181,27.92,Americano with Milk
2024/9/1,2024/9/1 12:32,card,ANON-0000-0000-0181,23.02,Americano
2024/9/1,2024/9/1 12:50,card,ANON-0000-0000-0559,27.92,Americano with Milk
2024/9/1,2024/9/1 13:57,card,ANON-0000-0000-0560,32.82,Latte
2024/9/1,2024/9/1 14:44,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024/9/1,2024/9/1 17:20,card,ANON-0000-0000-0561,32.82,Latte
2024/9/1,2024/9/1 17:23,card,ANON-0000-0000-0562,32.82,Latte
2024/9/1,2024/9/1 17:24,card,ANON-0000-0000-0563,32.82,Latte
2024/9/2,2024/9/2 8:24,card,ANON-0000-0000-0425,32.82,Latte
2024/9/2,2024/9/2 8:50,card,ANON-0000-0000-0564,27.92,Americano with Milk
2024/9/2,2024/9/2 8:51,card,ANON-0000-0000-0565,32.82,Latte
2024/9/2,2024/9/2 14:58,card,ANON-0000-0000-0566,27.92,Americano with Milk
2024/9/2,2024/9/2 20:09,card,ANON-0000-0000-0567,32.82,Cappuccino
2024/9/2,2024/9/2 20:11,card,ANON-0000-0000-0179,32.82,Cocoa
2024/9/2,2024/9/2 20:52,card,ANON-0000-0000-0568,23.02,Americano
2024/9/2,2024/9/2 20:53,card,ANON-0000-0000-0568,23.02,Americano
2024/9/3,2024/9/3 8:22,card,ANON-0000-0000-0569,32.82,Cocoa
2024/9/3,2024/9/3 8:28,card,ANON-0000-0000-0168,32.82,Cappuccino
2024/9/3,2024/9/3 8:41,card,ANON-0000-0000-0570,32.82,Latte
2024/9/3,2024/9/3 9:03,card,ANON-0000-0000-0571,27.92,Americano with Milk
2024/9/3,2024/9/3 9:04,card,ANON-0000-0000-0571,32.82,Cappuccino
2024/9/3,2024/9/3 9:12,card,ANON-0000-0000-0572,32.82,Cocoa
2024/9/3,2024/9/3 9:13,card,ANON-0000-0000-0572,32.82,Cocoa
2024/9/3,2024/9/3 9:17,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024/9/3,2024/9/3 9:20,card,ANON-0000-0000-0573,27.92,Americano with Milk
2024/9/3,2024/9/3 9:37,card,ANON-0000-0000-0574,32.82,Latte
2024/9/3,2024/9/3 9:38,card,ANON-0000-0000-0575,32.82,Cocoa
2024/9/3,2024/9/3 12:56,card,ANON-0000-0000-0576,23.02,Cortado
2024/9/3,2024/9/3 14:14,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024/9/3,2024/9/3 14:16,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024/9/3,2024/9/3 18:48,card,ANON-0000-0000-0333,27.92,Americano with Milk
2024/9/3,2024/9/3 19:11,card,ANON-0000-0000-0467,32.82,Latte
2024/9/3,2024/9/3 19:17,card,ANON-0000-0000-0467,27.92,Americano with Milk
2024/9/4,2024/9/4 11:11,card,ANON-0000-0000-0577,27.92,Americano with Milk
2024/9/4,2024/9/4 11:33,card,ANON-0000-0000-0510,32.82,Latte
2024/9/4,2024/9/4 11:48,card,ANON-0000-0000-0019,23.02,Americano
2024/9/4,2024/9/4 11:55,card,ANON-0000-0000-0578,27.92,Americano with Milk
2024/9/4,2024/9/4 12:53,card,ANON-0000-0000-0565,32.82,Latte
2024/9/4,2024/9/4 13:03,card,ANON-0000-0000-0579,32.82,Latte
2024/9/4,2024/9/4 13:05,card,ANON-0000-0000-0579,27.92,Americano with Milk
2024/9/4,2024/9/4 18:03,card,ANON-0000-0000-0580,32.82,Cappuccino
2024/9/4,2024/9/4 19:41,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/9/4,2024/9/4 21:19,card,ANON-0000-0000-0494,32.82,Latte
2024/9/5,2024/9/5 9:31,card,ANON-0000-0000-0385,27.92,Americano with Milk
2024/9/5,2024/9/5 10:28,card,ANON-0000-0000-0581,27.92,Americano with Milk
2024/9/5,2024/9/5 11:06,card,ANON-0000-0000-0019,23.02,Americano
2024/9/5,2024/9/5 14:00,card,ANON-0000-0000-0582,32.82,Latte
2024/9/5,2024/9/5 15:25,card,ANON-0000-0000-0583,32.82,Latte
2024/9/5,2024/9/5 16:38,card,ANON-0000-0000-0584,23.02,Americano
2024/9/5,2024/9/5 16:40,card,ANON-0000-0000-0585,27.92,Americano with Milk
2024/9/5,2024/9/5 17:04,card,ANON-0000-0000-0586,32.82,Cappuccino
2024/9/5,2024/9/5 17:05,card,ANON-0000-0000-0586,32.82,Cappuccino
2024/9/5,2024/9/5 20:30,card,ANON-0000-0000-0587,32.82,Cappuccino
2024/9/5,2024/9/5 20:54,card,ANON-0000-0000-0588,23.02,Americano
2024/9/5,2024/9/5 20:55,card,ANON-0000-0000-0588,32.82,Cappuccino
2024/9/5,2024/9/5 21:26,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/9/5,2024/9/5 21:27,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/9/6,2024/9/6 8:25,card,ANON-0000-0000-0582,32.82,Cappuccino
2024/9/6,2024/9/6 8:34,card,ANON-0000-0000-0425,32.82,Latte
2024/9/6,2024/9/6 8:54,card,ANON-0000-0000-0589,23.02,Americano
2024/9/6,2024/9/6 9:50,card,ANON-0000-0000-0590,18.12,Espresso
2024/9/6,2024/9/6 9:51,card,ANON-0000-0000-0590,32.82,Latte
2024/9/6,2024/9/6 10:30,card,ANON-0000-0000-0591,32.82,Hot Chocolate
2024/9/6,2024/9/6 11:23,card,ANON-0000-0000-0095,18.12,Espresso
2024/9/6,2024/9/6 11:24,card,ANON-0000-0000-0467,18.12,Espresso
2024/9/6,2024/9/6 20:00,card,ANON-0000-0000-0283,32.82,Latte
2024/9/6,2024/9/6 21:09,card,ANON-0000-0000-0507,32.82,Latte
2024/9/7,2024/9/7 8:48,card,ANON-0000-0000-0592,32.82,Latte
2024/9/7,2024/9/7 9:52,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/7,2024/9/7 9:53,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/7,2024/9/7 9:54,card,ANON-0000-0000-0593,23.02,Cortado
2024/9/7,2024/9/7 9:57,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024/9/7,2024/9/7 9:59,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024/9/7,2024/9/7 10:00,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/7,2024/9/7 10:22,card,ANON-0000-0000-0594,23.02,Americano
2024/9/7,2024/9/7 10:37,card,ANON-0000-0000-0595,18.12,Espresso
2024/9/7,2024/9/7 10:40,card,ANON-0000-0000-0595,18.12,Espresso
2024/9/7,2024/9/7 10:53,card,ANON-0000-0000-0596,32.82,Latte
2024/9/7,2024/9/7 11:18,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024/9/7,2024/9/7 11:20,card,ANON-0000-0000-0019,23.02,Americano
2024/9/7,2024/9/7 11:20,card,ANON-0000-0000-0012,18.12,Espresso
2024/9/7,2024/9/7 15:55,card,ANON-0000-0000-0597,32.82,Latte
2024/9/7,2024/9/7 16:20,card,ANON-0000-0000-0019,23.02,Americano
2024/9/7,2024/9/7 16:20,card,ANON-0000-0000-0012,18.12,Espresso
2024/9/7,2024/9/7 19:35,card,ANON-0000-0000-0283,32.82,Cocoa
2024/9/7,2024/9/7 19:36,card,ANON-0000-0000-0283,32.82,Latte
2024/9/7,2024/9/7 19:37,card,ANON-0000-0000-0283,32.82,Latte
2024/9/7,2024/9/7 20:13,card,ANON-0000-0000-0598,32.82,Latte
2024/9/7,2024/9/7 20:14,card,ANON-0000-0000-0598,32.82,Latte
2024/9/8,2024/9/8 8:15,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/8,2024/9/8 9:18,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/8,2024/9/8 9:19,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/8,2024/9/8 10:05,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/8,2024/9/8 12:43,card,ANON-0000-0000-0486,23.02,Cortado
2024/9/8,2024/9/8 20:13,card,ANON-0000-0000-0347,23.02,Americano
2024/9/9,2024/9/9 7:51,card,ANON-0000-0000-0599,32.82,Latte
2024/9/9,2024/9/9 7:53,card,ANON-0000-0000-0582,32.82,Cappuccino
2024/9/9,2024/9/9 7:55,card,ANON-0000-0000-0599,27.92,Americano with Milk
2024/9/9,2024/9/9 7:56,card,ANON-0000-0000-0570,32.82,Latte
2024/9/9,2024/9/9 9:49,card,ANON-0000-0000-0583,32.82,Latte
2024/9/9,2024/9/9 9:50,card,ANON-0000-0000-0583,32.82,Hot Chocolate
2024/9/9,2024/9/9 9:59,card,ANON-0000-0000-0494,32.82,Latte
2024/9/9,2024/9/9 11:11,card,ANON-0000-0000-0600,27.92,Americano with Milk
2024/9/9,2024/9/9 11:12,card,ANON-0000-0000-0601,27.92,Americano with Milk
2024/9/9,2024/9/9 11:29,card,ANON-0000-0000-0602,32.82,Latte
2024/9/9,2024/9/9 12:07,card,ANON-0000-0000-0603,18.12,Espresso
2024/9/9,2024/9/9 15:12,card,ANON-0000-0000-0604,32.82,Latte
2024/9/9,2024/9/9 15:13,card,ANON-0000-0000-0604,23.02,Americano
2024/9/9,2024/9/9 17:24,card,ANON-0000-0000-0605,32.82,Latte
2024/9/9,2024/9/9 18:13,card,ANON-0000-0000-0507,32.82,Latte
2024/9/9,2024/9/9 20:07,card,ANON-0000-0000-0268,32.82,Cappuccino
2024/9/9,2024/9/9 20:13,card,ANON-0000-0000-0606,32.82,Latte
2024/9/10,2024/9/10 8:12,card,ANON-0000-0000-0607,32.82,Hot Chocolate
2024/9/10,2024/9/10 9:32,card,ANON-0000-0000-0608,32.82,Cappuccino
2024/9/10,2024/9/10 15:21,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/10,2024/9/10 15:23,card,ANON-0000-0000-0543,23.02,Cortado
2024/9/10,2024/9/10 18:43,card,ANON-0000-0000-0609,32.82,Cappuccino
2024/9/10,2024/9/10 18:45,card,ANON-0000-0000-0610,27.92,Americano with Milk
2024/9/10,2024/9/10 19:02,card,ANON-0000-0000-0611,32.82,Latte
2024/9/10,2024/9/10 19:03,card,ANON-0000-0000-0611,32.82,Latte
2024/9/10,2024/9/10 21:29,card,ANON-0000-0000-0012,27.92,Americano with Milk
2024/9/10,2024/9/10 21:30,card,ANON-0000-0000-0012,23.02,Americano
2024/9/11,2024/9/11 8:47,card,ANON-0000-0000-0612,32.82,Latte
2024/9/11,2024/9/11 9:28,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/9/11,2024/9/11 10:52,card,ANON-0000-0000-0613,32.82,Latte
2024/9/11,2024/9/11 19:53,card,ANON-0000-0000-0614,32.82,Cappuccino
2024/9/11,2024/9/11 20:13,card,ANON-0000-0000-0531,27.92,Americano with Milk
2024/9/11,2024/9/11 20:14,card,ANON-0000-0000-0531,32.82,Latte
2024/9/11,2024/9/11 20:15,card,ANON-0000-0000-0531,32.82,Latte
2024/9/11,2024/9/11 21:01,card,ANON-0000-0000-0584,23.02,Cortado
2024/9/12,2024/9/12 10:57,card,ANON-0000-0000-0347,18.12,Espresso
2024/9/12,2024/9/12 10:58,card,ANON-0000-0000-0347,27.92,Americano with Milk
2024/9/12,2024/9/12 11:27,card,ANON-0000-0000-0615,27.92,Americano with Milk
2024/9/12,2024/9/12 12:08,card,ANON-0000-0000-0565,32.82,Cappuccino
2024/9/12,2024/9/12 12:31,card,ANON-0000-0000-0616,23.02,Cortado
2024/9/12,2024/9/12 12:32,card,ANON-0000-0000-0616,23.02,Cortado
2024/9/12,2024/9/12 12:37,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/12,2024/9/12 12:38,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/12,2024/9/12 17:01,card,ANON-0000-0000-0617,32.82,Latte
2024/9/12,2024/9/12 21:09,card,ANON-0000-0000-0618,23.02,Americano
2024/9/12,2024/9/12 21:10,card,ANON-0000-0000-0618,32.82,Cappuccino
2024/9/12,2024/9/12 21:13,card,ANON-0000-0000-0319,23.02,Cortado
2024/9/13,2024/9/13 7:56,card,ANON-0000-0000-0570,32.82,Latte
2024/9/13,2024/9/13 8:41,card,ANON-0000-0000-0425,32.82,Latte
2024/9/13,2024/9/13 8:54,card,ANON-0000-0000-0375,32.82,Latte
2024/9/13,2024/9/13 9:51,card,ANON-0000-0000-0619,32.82,Latte
2024/9/13,2024/9/13 15:38,card,ANON-0000-0000-0242,27.92,Americano with Milk
2024/9/13,2024/9/13 15:50,card,ANON-0000-0000-0552,27.92,Americano with Milk
2024/9/14,2024/9/14 16:29,card,ANON-0000-0000-0543,32.82,Cappuccino
2024/9/14,2024/9/14 16:30,card,ANON-0000-0000-0543,32.82,Cappuccino
2024/9/15,2024/9/15 8:42,card,ANON-0000-0000-0347,18.12,Espresso
2024/9/15,2024/9/15 9:49,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024/9/15,2024/9/15 13:49,card,ANON-0000-0000-0304,23.02,Americano
2024/9/15,2024/9/15 14:36,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/15,2024/9/15 14:37,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/15,2024/9/15 14:53,card,ANON-0000-0000-0543,32.82,Cappuccino
2024/9/16,2024/9/16 13:32,card,ANON-0000-0000-0621,32.82,Latte
2024/9/16,2024/9/16 13:33,card,ANON-0000-0000-0584,27.92,Americano with Milk
2024/9/16,2024/9/16 15:23,card,ANON-0000-0000-0621,32.82,Latte
2024/9/16,2024/9/16 17:16,card,ANON-0000-0000-0622,27.92,Americano with Milk
2024/9/16,2024/9/16 17:18,card,ANON-0000-0000-0623,32.82,Latte
2024/9/16,2024/9/16 18:54,card,ANON-0000-0000-0624,32.82,Latte
2024/9/16,2024/9/16 18:56,card,ANON-0000-0000-0625,32.82,Latte
2024/9/16,2024/9/16 21:10,card,ANON-0000-0000-0626,27.92,Americano with Milk
2024/9/16,2024/9/16 21:11,card,ANON-0000-0000-0626,32.82,Latte
2024/9/16,2024/9/16 21:37,card,ANON-0000-0000-0287,27.92,Americano with Milk
2024/9/16,2024/9/16 21:38,card,ANON-0000-0000-0097,27.92,Americano with Milk
2024/9/17,2024/9/17 7:54,card,ANON-0000-0000-0627,23.02,Cortado
2024/9/17,2024/9/17 8:09,card,ANON-0000-0000-0621,32.82,Latte
2024/9/17,2024/9/17 8:37,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024/9/17,2024/9/17 8:42,card,ANON-0000-0000-0141,23.02,Cortado
2024/9/17,2024/9/17 9:10,card,ANON-0000-0000-0554,32.82,Cappuccino
2024/9/17,2024/9/17 9:11,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024/9/17,2024/9/17 9:34,card,ANON-0000-0000-0620,27.92,Americano with Milk
2024/9/17,2024/9/17 12:38,card,ANON-0000-0000-0628,18.12,Espresso
2024/9/17,2024/9/17 12:39,card,ANON-0000-0000-0628,27.92,Americano with Milk
2024/9/17,2024/9/17 12:44,card,ANON-0000-0000-0629,32.82,Latte
2024/9/17,2024/9/17 13:54,card,ANON-0000-0000-0554,27.92,Americano with Milk
2024/9/17,2024/9/17 13:55,card,ANON-0000-0000-0630,23.02,Cortado
2024/9/17,2024/9/17 16:29,card,ANON-0000-0000-0554,32.82,Cappuccino
2024/9/17,2024/9/17 16:31,card,ANON-0000-0000-0630,32.82,Latte
2024/9/17,2024/9/17 18:54,card,ANON-0000-0000-0631,32.82,Hot Chocolate
2024/9/17,2024/9/17 19:00,card,ANON-0000-0000-0632,27.92,Americano with Milk
2024/9/17,2024/9/17 19:03,card,ANON-0000-0000-0633,27.92,Americano with Milk
2024/9/17,2024/9/17 19:12,card,ANON-0000-0000-0634,32.82,Latte
2024/9/17,2024/9/17 19:14,card,ANON-0000-0000-0634,27.92,Americano with Milk
2024/9/17,2024/9/17 19:15,card,ANON-0000-0000-0634,27.92,Americano with Milk
2024/9/17,2024/9/17 19:31,card,ANON-0000-0000-0635,27.92,Americano with Milk
2024/9/17,2024/9/17 22:19,card,ANON-0000-0000-0636,32.82,Hot Chocolate
2024/9/17,2024/9/17 22:20,card,ANON-0000-0000-0637,32.82,Hot Chocolate
2024/9/18,2024/9/18 14:29,card,ANON-0000-0000-0638,32.82,Latte
2024/9/18,2024/9/18 17:34,card,ANON-0000-0000-0639,32.82,Latte
2024/9/18,2024/9/18 21:15,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/9/18,2024/9/18 21:18,card,ANON-0000-0000-0040,27.92,Americano with Milk
2024/9/19,2024/9/19 8:17,card,ANON-0000-0000-0276,27.92,Americano with Milk
2024/9/19,2024/9/19 8:30,card,ANON-0000-0000-0627,23.02,Cortado
2024/9/19,2024/9/19 10:01,card,ANON-0000-0000-0494,32.82,Latte
2024/9/19,2024/9/19 12:59,card,ANON-0000-0000-0004,23.02,Americano
